brinkey	unikey	keyword match	university	brinkeyPop	unikeyPop
['rivieren', 'klimaatveranderingen', 'sedimentologie']	[]	False	tud	25	3235
['mobiele communicatie', 'vermogenselektronica', 'transistoren']	[]	False	tud	18	3235
['milieutechniek', 'compost', 'numerieke wiskunde']	['industrie']	False	wur	22	2
['harare', 'afvalwater', 'waterbeheer']	['zimbabwe', 'afvalwater', 'waterbeheer']	False	wur	23	14
['diabetes', 'hart- en vaatziekten', 'bloeddruk']	[]	False	rug	54	3235
['aquacultuur', 'visteelt', 'voeding']	['diergedrag', 'aquacultuur', 'ecologie', 'visteelt', 'bangladesh', 'vijvers']	False	wur	17	25
['kankerbehandeling', 'tumoren', 'drug targeting']	['tumoren']	False	rug	66	6
['tropische ziekten', 'infectieziekten', 'lymfvatenstelsel(ziekten)']	['parasitologie']	False	eur	19	2
['ouderen ; gezondheidszorg', 'ademhalingsstoornissen', 'geriatrie']	['verkoudheid', 'ouderdom']	False	wur	26	5
['trillingsleer', 'wind', 'wiskundige analyse']	[]	False	tud	18	3235
['oeganda', 'vrouwen ; gezondheidszorg', 'zwangerschap']	[]	False	rug	23	3235
['computersimulatie', 'waterverontreiniging', 'binnenwateren']	['meren', 'nederland', 'waterverontreiniging']	False	wur	15	56
['diagnostiek', 'ontwikkelingsbiologie', 'motoriek']	[]	False	rug	42	3235
['fotochemie', 'spectroscopie', 'elektronen']	[]	False	rug	29	3235
['katalyse', 'chemie', 'aminozuren']	[]	False	rug	52	3235
['geochemie', 'broeikaseffect', 'luchtverontreiniging']	[]	False	uu	17	3235
['erfelijkheidsleer', 'manisch-depressieve stoornis', 'kinderpsychiatrie']	[]	False	eur	11	3235
['ontwikkelingspsychologie', "baby's", 'perceptie']	[]	False	rug	22	3235
['shanghai', 'overstromingen', 'veiligheidstechniek']	[]	False	tud	10	3235
['hersenbloeding', 'gezondheidszorg ; nederland', 'management ; gezondheidszorg']	[]	False	eur	21	3235
['genen', 'genexpressie', 'beendergestel']	[]	False	eur	70	3235
['hartchirurgie', 'cardiologie', 'hartfalen']	[]	False	rug	32	3235
['rijstbouw', 'vietnam', 'landbouweconomie']	['economische politiek', 'vietnam']	False	rug	36	5
['rolstoelen', 'dwarslaesie', 'training (sport)']	[]	False	rug	4	3235
['dierenrecht', 'dierproeven', 'gentechnologie']	['gedrag']	False	uu	8	3
['ghana', 'plantenziekten', 'bestrijdingsmiddelen']	['ghana', 'gewasbescherming', 'cacao']	False	wur	22	10
['waterzuivering', 'grondwater', 'virussen']	[]	False	tud	23	3235
['geheugenstoornissen', 'nier(ziekten)', 'geneesmiddelen ; bijwerkingen']	['neuropsychologie', 'geneesmiddelen', 'geheugenstoornissen', 'urologie', 'cardiologie']	False	rug	33	16
['gezondheidszorg ; nederland', 'ziektekosten', 'copd']	[]	False	eur	26	3235
['karnataka', 'irrigatie', 'landbouweconomie']	['india', 'water', 'irrigatie', 'sociale economie']	False	wur	37	24
['voedingsmiddelen ; conserveren', 'voedingsmiddelentechnologie', 'lactococcen']	['productie']	False	wur	18	3
['radiochemie', 'radioactief afval', 'gassen ; mechanica']	[]	False	tud	10	3235
['landbouwkundig onderzoek', 'landinrichting', 'landbouwproducten']	['zimbabwe', 'remote sensing']	False	wur	18	26
['bouwmaterialen', 'productontwikkeling', 'bouwbedrijf']	[]	False	tud	16	3235
['paarden', 'stofwisseling', 'vetten']	['cholesterol']	False	uu	31	6
['nanomaterialen', 'biomaterialen', 'oogheelkunde']	[]	False	rug	27	3235
['preventieve gezondheidszorg', 'ziekenhuisinfecties', 'vaccinatie']	['gezondheidszorg', 'ziekenhuisinfecties', 'vaccinatie']	False	rug	26	8
['oost-groningen (prov.)', 'verstedelijking', 'migratie']	[]	False	rug	6	3235
['voedingsgewoonten', 'hart- en vaatziekten', 'nier(ziekten)']	[]	False	rug	53	3235
['hart- en vaatziekten', 'proteïnen', 'moleculaire biologie']	[]	False	rug	145	3235
['natuurbeheer en -ontwikkeling', 'landschapsecologie', 'grasland']	['natuurgebieden', 'rundvee', 'natuurbescherming', 'landschapsbescherming', 'natuurreservaten']	False	wur	20	28
['waterzuivering', 'membranen', 'procesbesturing']	[]	False	tud	27	3235
['atmosfeer', 'elektriciteitsleer', 'meteorologie']	[]	False	rug	17	3235
['ontwikkelingseconomie', 'bolivia', 'decentralisatie']	['bolivia', 'decentralisatie']	False	uu	8	6
['milieutechniek', 'bodemverontreiniging', 'koolwaterstoffen']	['bodemverontreiniging']	False	wur	28	7
['veevoeding', 'pluimvee(houderij)', 'koolhydraten']	['spijsvertering', 'koolhydraten']	False	wur	13	2
['kantoorgebouwen', 'bedrijfsmilieuzorg', 'duurzaam bouwen']	[]	False	tud	12	3235
['celbiologie', 'allergie', 'astma']	['astma']	False	eur	39	9
['oost-afrika', 'biodiversiteit', 'wildbescherming']	['hoefdieren', 'biodiversiteit', 'kenia']	False	wur	17	19
['vruchtbaarheid', 'onderwijs', 'demografie']	[]	False	rug	15	3235
['groei(stoornissen)', 'koolhydraten', 'pluimvee(houderij)']	[]	False	wur	12	3235
['coniferen', 'bosflora', 'grondonderzoek']	['nieuw-zeeland', 'stikstof']	False	wur	9	11
['zimbabwe', 'waarschijnlijkheidsrekening', 'hydrologie']	['zimbabwe', 'hydrologie']	False	wur	25	12
['gewasbescherming', 'parasitologie', 'biologische bestrijding']	['biologische bestrijding']	False	wur	24	7
['halfgeleiders', 'chemische fysica', 'optica']	['spectroscopie']	False	ul	30	6
['gezinssociologie', 'allochtone jongeren', 'jeugd']	['jeugd']	False	uu	11	1
['diagnostiek', 'virussen', 'infectieziekten']	['astma']	False	uu	78	9
['medische instrumenten en apparaten', 'cardiologie', 'hartritme(stoornissen)']	[]	False	eur	22	3235
['epidemiologie', 'operations research', 'kinderverlamming']	[]	False	tud	10	3235
['sociale psychologie', 'multiple sclerose', 'levenskunst']	[]	False	rug	13	3235
['omgevingspsychologie', 'stadsvernieuwing', 'duurzaam bouwen']	['nederland', 'stadsvernieuwing']	False	rug	12	43
['trillingsleer', 'eindige-elementenmethode', 'vaste stoffen ; mechanica']	[]	False	tud	35	3235
['colloïdchemie', 'polymerisatie', 'kristalchemie']	[]	False	tud	23	3235
['productinformatie', 'consumentenrecht', 'financiële markten']	[]	False	rug	5	3235
['bedrijfsorganisatie', 'kunstmatige intelligentie', 'management']	['kunstmatige intelligentie']	False	rug	25	2
['onderwijssociologie', 'hiv', 'aids']	['basisonderwijs', 'oeganda', 'afrika']	False	wur	8	9
['geslachtsorganen', 'seksualiteit ; mannen', 'kanker']	['seksualiteit']	False	rug	32	1
['toerisme', 'cultuursociologie', 'consumentengedrag']	['tijd', 'omgevingspsychologie', 'west-europa', 'costa rica', 'toerisme']	False	wur	22	8
['katalyse', 'spectroscopie', 'ijzer']	[]	False	tud	59	3235
['chromatografie', 'voedingsmiddelentechnologie', 'landbouwproducten']	['chromatografie', 'hout', 'massaspectrometrie']	False	wur	22	9
['antibiotica', 'spierstelsel', 'geneesmiddelen ; bijwerkingen']	['reumatologie', 'orthopedie']	False	eur	51	23
['jeugdpsychiatrie', 'medische psychologie', 'kinderpsychiatrie']	[]	False	eur	8	3235
['computerarchitectuur', 'geïntegreerde software', 'computernetwerken']	[]	False	tud	13	3235
['paarden', 'vruchtbaarheid', 'celbiologie']	[]	False	uu	96	3235
['gemeentelijke herindeling', 'overheidsorganisatie', 'openbare financiën']	[]	False	rug	8	3235
['cultuurgeschiedenis', 'papier', 'papierindustrie']	[]	False	tud	9	3235
['ouderen ; gezondheidszorg', 'ongevallen', 'geneesmiddelengebruik']	['verenigde staten', 'epidemiologie', 'ziekenhuisopname', 'verdovende middelen', 'nederland']	False	eur	25	27
['voedselallergie', 'proteïnen', 'melk']	[]	False	rug	44	3235
['moleculaire biologie', 'kristallen', 'polymeren']	[]	False	rug	56	3235
['zoönosen', 'patiënten', 'epidemiologie']	[]	False	uu	38	3235
['hart- en vaatziekten', 'ziektekosten', 'nier(ziekten)']	['hart- en vaatziekten']	False	rug	101	7
['vetten', 'farmacologie', 'huid']	[]	False	ul	12	3235
['zelfhulp', 'chronisch zieken', 'ouderen ; gezondheidszorg']	['gerontologie']	False	rug	6	3
['appartementsrecht', 'verenigingen', 'goederenrecht']	['appartementsrecht', 'zakenrecht']	False	rug	4	4
['klimaatveranderingen', 'sedimentologie', 'paleontologie']	[]	False	uu	19	3235
['industriële innovatie', 'vietnam', 'industriële ecologie']	['milieubeleid', 'overheidsbeleid', 'vietnam', 'industrie', 'milieubeheer']	False	wur	12	33
['genen', 'cholesterol', 'koffie']	['koffie']	False	wur	57	1
['industriële innovatie', 'productontwikkeling', 'chemische technologie']	[]	False	tud	18	3235
['preventieve gezondheidszorg', 'huidkanker', 'epidemiologie']	['verdovende middelen']	False	ul	41	2
['nanotechnologie', 'virussen', 'polymeren']	[]	False	rug	76	3235
['thermodynamica', 'magnetische materialen', 'moleculaire natuurkunde']	[]	False	rug	30	3235
['gerontologie', 'aderverkalking', 'cognitieve psychologie']	['gerontologie', 'geriatrie']	False	ul	28	4
['microbiologie', 'waterverontreiniging', 'drinkwatervoorziening']	[]	False	wur	45	3235
['vreemdelingenrecht', 'immigratie', 'familierecht']	['mensenrechten', 'migratie']	False	ul	4	7
['toxicologie', 'schildklier(ziekten)', 'milieuverontreiniging']	['milieutoxicologie']	False	wur	15	2
['antropogenetica', 'chromosomen', 'tumoren']	[]	False	rug	36	3235
['varkenshouderij', 'diergedrag', 'varkens']	['stress', 'dierfysiologie', 'varkens', 'diergedrag']	False	wur	25	17
['fysische chemie', 'chemische technologie', 'zonnecellen']	[]	False	rug	28	3235
['celebes', 'landbouwgronden', 'economische politiek']	['celebes', 'politiek', 'natuurlijke hulpbronnen', 'maatschappij', 'recht', 'irrigatie']	False	wur	15	30
['schimmels', 'membranen', 'zuurstof']	['schimmels']	False	wur	22	3
['proteïnen', 'farmacie', 'bacteriën']	[]	False	rug	151	3235
['indus (rivier)', 'hydrologie', 'waterbeheer']	[]	False	tud	25	3235
['rampen', 'brandweer', 'vrijwilligerswerk']	[]	False	ul	4	3235
['jeugdzorg', 'orthopedagogiek', 'jeugdgevangenissen']	['jeugdcriminaliteit', 'rekken']	False	rug	9	2
['regeltechniek', 'algoritmen', 'toegepaste wiskunde']	[]	False	rug	29	3235
['patroonherkenning', 'driedimensionale afbeeldingen', 'signaalverwerking']	[]	False	tud	28	3235
["pcb's", 'dioxines', 'neuropsychologie']	["pcb's", 'kinderen', 'dioxines', 'neurologie']	False	eur	11	28
['ouderen ; gezondheidszorg', 'kinesiologie', 'training (sport)']	[]	False	rug	23	3235
['zenuwstelsel', 'aandachtstekortstoornis (met hyperactiviteit)', 'syndroom van gilles de la tourette']	[]	False	rug	16	3235
['katalyse', 'grensvlakchemie', 'koolwaterstoffen']	[]	False	ul	59	3235
['seksualiteit ; vrouwen', 'pijn(bestrijding)', 'gynaecologie']	[]	False	rug	13	3235
['ouderdom', 'proteïnen', 'celbiologie']	[]	False	rug	127	3235
['moleculaire biologie', 'tumoren', 'celbiologie']	[]	False	eur	126	3235
['logistiek', 'luchthavens', 'verkeersvraagstuk']	[]	False	tud	28	3235
['kankerbehandeling', 'farmacotherapie', 'geneesmiddelen ; bijwerkingen']	['oncologie', 'farmacologie']	False	eur	82	8
['genen', 'celbiologie', 'bloed']	[]	False	eur	81	3235
['biomechanica', 'gewrichtsziekten', 'kinesiologie']	[]	False	tud	15	3235
['landbouwonderwijs', 'audiovisuele leermiddelen', 'beroepsvoorlichting']	['methodologie', 'perceptie']	False	wur	5	5
['golftheorie (natuurkunde)', 'hydrodynamica', 'luchthavens']	[]	False	tud	21	3235
['psychiatrische patiënten', 'mathematische psychologie', 'psychomotorische therapie']	[]	False	rug	8	3235
['ouderen ; gezondheidszorg', 'gewrichtsziekten', 'huisartsgeneeskunde']	['artrose', 'huisartsgeneeskunde']	False	eur	39	5
['betonconstructies', 'metselwerk', 'toegepaste wiskunde']	[]	False	tud	21	3235
['grondwater', 'mathematische programmering', 'stromingsleer']	['water', 'hydrologie']	False	wur	36	7
['gerontologie', 'neurologie', 'ouderdom']	[]	False	rug	16	3235
['informatietheorie', 'theoretische natuurkunde', 'wetenschapsleer']	[]	False	rug	9	3235
['filippijnen', 'irrigatie', 'management']	['overheidsbeleid', 'filippijnen', 'irrigatie', 'economie']	False	wur	33	30
['biochemie', 'immunologie', 'celbiologie']	[]	False	uu	151	3235
['sociale ecologie', 'vliegen (biologie)', 'evolutieleer']	['diergedrag']	False	wur	8	2
['evolutieleer', 'enzymen', 'biochemisch onderzoek']	['enzymen']	False	rug	35	7
['darmkanker', 'borstkanker', 'erfelijkheidsleer']	['borstkanker']	False	rug	42	6
['overheidsorganisatie', 'bestuursrecht', 'openbaarheid van bestuur']	[]	False	ul	3	3235
['genen', 'hart- en vaatziekten', 'diabetes']	[]	False	eur	71	3235
['victoriameer', 'ethologie', 'vissen']	[]	False	ul	27	3235
['sedimentologie', 'tektoniek', 'historische geologie']	['bouwkunde', 'koolwaterstoffen']	False	uu	18	2
['milieubeleid', 'visserij', 'natuurreservaten']	['ecosystemen', 'natuurbescherming', 'natuurreservaten']	False	wur	17	23
['nek- en rugklachten', 'gewrichtsziekten', 'orthopedie']	['reumatologie', 'orthopedie']	False	rug	36	23
['netwerkplanning', 'vervoer', 'operations research']	['openbaar vervoer']	False	tud	15	4
['biochemisch onderzoek', 'enzymen', 'schimmels']	[]	False	rug	46	3235
['oeganda', 'onderwijzers (m/v)', 'beroepsethiek']	[]	False	rug	5	3235
['ondernemingsrecht', 'vennootschappen', 'rechtspraak']	['nederland', 'rechtspraak']	False	rug	6	44
['chirurgie', 'aangeboren afwijkingen', 'incontinentie']	[]	False	uu	40	3235
['klimaatveranderingen', 'milieuwetenschappen', 'paleontologie']	['palynologie']	False	uu	11	1
['hersenaandoeningen', 'dierfysiologie', 'schizofrenie']	['schizofrenie', 'gedrag']	False	uu	27	4
['hersenen', 'voedingsleer', 'vetten']	[]	False	rug	30	3235
['compressoren', 'thermodynamica', 'pompen']	[]	False	tud	5	3235
['organische chemie', 'vloeistoffen', 'fysische chemie']	['water', 'oplosmiddelen']	False	rug	24	6
['cochabamba', 'bedrijfsinnovatie', 'landbouweconomie']	['bolivia', 'natuurlijke hulpbronnen', 'landbouw', 'insecten', 'wetenschap', 'voorlichting']	False	wur	27	24
['beton', 'mineralogie', 'geochemie']	['mineralogie', 'beton', 'geochemie', 'nederland', 'noorwegen']	False	uu	13	60
['proteïnen', 'kristallografie', 'moleculen']	[]	False	uu	94	3235
['informatietheorie', 'risicobeheer', 'waterbeheer']	['waterbeheer']	False	tud	23	2
['kankerbehandeling', 'moleculaire biologie', 'tumoren']	['moleculaire biologie']	False	ul	105	5
['orthopedische chirurgie', 'biomaterialen', 'artrose']	[]	False	rug	20	3235
['plantenziekten', 'plantengenetica', 'plantenveredeling']	['plantenveredeling']	False	wur	49	8
['italië', 'landschapsecologie', 'archeologie']	[]	False	rug	19	3235
['psychofysiologie', 'neurobiologie', 'gedragsstoornissen']	['agressie']	False	uu	27	1
['tomografie', 'biometrie', 'bloedvatenstelsel']	[]	False	rug	34	3235
['katalyse', 'metalen', 'koolstofverbindingen']	[]	False	uu	69	3235
['benin', 'landbouwgronden', 'gewasbescherming']	['benin', 'technologie', 'onkruidbestrijding', 'onkruid']	False	wur	21	15
['medische psychologie', 'infectieziekten', 'afrika']	[]	False	rug	24	3235
['kankerbehandeling', 'virussen', 'gentherapie']	['gentherapie']	False	rug	76	5
['sedimentologie', 'roerdal', 'ijstijden']	['paleo-ecologie']	False	uu	14	1
['biotechnologie', 'jemen', 'afvalwater']	[]	False	tud	43	3235
['organisatieleer', 'management', 'filosofische stelsels']	[]	False	eur	20	3235
['midden- en kleinbedrijf', 'europa ; economie', 'uitvoer']	['midden- en kleinbedrijf']	False	rug	10	1
['west-afrika', 'veehouderij', 'infectieziekten']	['west-afrika']	False	wur	42	3
['katalyse', 'water', 'organische chemie']	[]	False	rug	53	3235
['proteïnen', 'knaagdieren', 'gastro-enterologie']	[]	False	eur	100	3235
['geneesmiddelen', 'diergeneeskunde', 'milieuverontreiniging']	['toxicologie', 'diergeneeskunde']	False	ul	37	4
['dementie', 'infectieziekten', 'voeding']	['zwakzinnigheid']	False	eur	27	3
['bloedsomloop', 'zwangerschap', 'hematologie']	[]	False	eur	23	3235
['genen', 'hersenaandoeningen', 'neurologie']	['hersenbloeding']	False	eur	89	1
['gewrichtsziekten', 'huisartsgeneeskunde', 'spierziekten']	['reumatologie', 'huisartsgeneeskunde']	False	rug	14	15
['celbiologie', 'ontwikkelingsbiologie', 'hematologie']	[]	False	eur	27	3235
['biochemie', 'zure regen', 'bodemkunde']	[]	False	uu	54	3235
['spectroscopie', 'ionen', 'atomen']	[]	False	rug	33	3235
['keel-, neus- en oorziekten', 'radiotherapie', 'mondheelkunde']	['chemotherapie', 'tandheelkunde']	False	rug	44	9
['kindervoeding', 'zink', 'groei(stoornissen)']	['zink']	False	wur	13	1
['plantenziekten', 'maïs', 'bodemverontreiniging']	['plantenfysiologie', 'aluminium']	False	wur	29	21
['tumoren', 'lever(ziekten)', 'hematologie']	[]	False	rug	29	3235
['genen', 'immunologie', 'astma']	['allergie', 'astma']	False	uu	95	15
['allergie', 'zuurstof', 'astma']	['astma']	False	uu	32	9
['psychopathologie', 'psychiatrie', 'neurosen']	[]	False	rug	11	3235
['proteïnen', 'gist', 'membranen']	['gist']	False	uu	104	2
['genotmiddelenindustrie', 'voedingsmiddelenindustrie', 'productieplanning']	['genotmiddelenindustrie', 'productieplanning']	False	rug	13	2
['koper', 'dierfysiologie', 'voedingsleer']	['koper', 'cholesterol']	False	uu	28	3
['ouderen ; gezondheidszorg', 'mineralen (voeding)', 'vitaminen (voeding)']	['ouderdom']	False	wur	32	2
['biochemie', 'rna', 'lymfklier(ziekten)']	[]	False	rug	53	3235
['nanotechnologie', 'elektrochemie', 'kristallen']	[]	False	uu	38	3235
['groenteteelt', 'schimmels', 'biologische bestrijding']	[]	False	ul	33	3235
['spijsvertering', 'voeding', 'vetten']	[]	False	rug	24	3235
['ecosystemen', 'regenwouden', 'zaadplanten']	['knaagdieren']	False	wur	45	1
['pensionering', 'koopkracht', 'ouderen ; maatschappij']	['pensioenen']	False	ul	4	2
['aminozuren', 'stofwisseling', 'neonatologie']	['aminozuren']	False	eur	40	5
['diabetes', 'urologie', 'zwangerschap']	['vrouwen', 'zwangerschap']	False	rug	48	10
['proteïnen', 'elektrostatica', 'mondheelkunde']	['elektrostatica', 'tandheelkunde']	False	rug	84	7
['akoestiek', 'virtual reality', 'biofysica']	[]	False	tud	11	3235
['beeldschermen', 'transistoren', 'kristalchemie']	[]	False	tud	12	3235
['warmteleer', 'grondmechanica', 'remote sensing']	['atmosfeer', 'remote sensing']	False	wur	30	24
['proteïnen', 'biomaterialen', 'grensvlakchemie']	[]	False	rug	110	3235
['aardmagnetisme', 'klimaatveranderingen', 'geochemie']	['bodemkunde']	False	uu	21	1
['chronisch zieken', 'ziektekosten', 'gezondheidszorg']	[]	False	rug	21	3235
['erosie', 'landbouwgronden', 'bolivia']	['bolivia']	False	wur	22	1
['neurofysiologie', 'proteïnen', 'erfelijke ziekten']	[]	False	eur	77	3235
['plastische chirurgie', 'tumoren', 'oncologische chirurgie']	[]	False	rug	27	3235
['discriminatie', 'europees recht', 'vreemdelingenrecht']	['europees recht']	False	rug	7	1
['immunologie', 'proteïnen', 'xenotransplantatie']	['cardiologie']	False	eur	96	32
['europees recht', 'intellectuele eigendom', 'octrooirecht']	[]	False	rug	11	3235
['biochemie', 'microbiologie', 'luchtverontreiniging']	[]	False	rug	65	3235
['irrigatie', 'waterbeheer', 'china']	[]	False	rug	18	3235
['cardiologie', 'zuurstof', 'neonatologie']	[]	False	eur	44	3235
['geografische informatiesystemen', 'mineralen', 'remote sensing']	[]	False	tud	40	3235
['bodemkunde', 'middellandse zeegebied', 'landbouwbedrijfsleer']	['erosie', 'productie']	False	wur	10	9
['recycling', 'afvalstoffen', 'bouwmaterialenindustrie']	[]	False	tud	7	3235
['genen', 'vruchtbaarheid', 'melkveehouderij']	['dierfysiologie', 'endocrinologie', 'rundvee', 'vruchtbaarheid', 'genen', 'hormonen']	False	wur	65	23
['hart- en vaatziekten', 'kanker', 'voedingsleer']	['hart- en vaatziekten']	False	wur	90	7
['electronic commerce', 'marketing', 'consumentengedrag']	[]	False	rug	19	3235
['geneesmiddelengebruik', 'gezondheidszorg ; buitenland', 'china']	[]	False	rug	22	3235
['middelbaar beroepsonderwijs', 'studenten', 'gedrag']	['motivatie']	False	ul	16	1
['psychopathologie', 'kinderpsychologie', 'verstandelijk gehandicapten']	['psychopathologie', 'kinderen']	False	eur	21	27
["trauma's (psychologie)", 'ambulancehulpverlening', 'gerechtelijke geneeskunde']	['vermoeidheid']	False	uu	4	3
['paarden', 'dierfysiologie', 'veevoeding']	[]	False	uu	24	3235
['voedingsgewoonten', 'straathandel', 'nairobi']	['voedingsmiddelen', 'kenia', 'sociale economie', 'voeding']	False	wur	15	24
['proteïnen', 'rna', 'gentherapie']	[]	False	rug	100	3235
['radiotechniek', 'multimedia', 'datacommunicatie']	[]	False	tud	5	3235
['aërodynamica', 'numerieke wiskunde', 'vliegtuigconstructies']	[]	False	rug	15	3235
['enzymen', 'voedingsmiddelentechnologie', 'koolhydraten']	[]	False	wur	41	3235
['plantenveredeling', 'granen', 'erfelijkheidsleer']	[]	False	wur	36	3235
['probiotica', 'immunologie', 'babyvoeding']	['kindervoeding', 'probiotica']	False	wur	21	3
['geneesmiddelengebruik', 'lever(ziekten)', 'toxicologie']	[]	False	rug	22	3235
['mathematische natuurkunde', 'elektriciteitsleer', 'materialenkennis']	[]	False	tud	32	3235
['mathematische statistiek', 'astrofysica', 'melkwegstelsels']	[]	False	rug	15	3235
['levensbeschrijvingen', 'protestantisme', 'nederlandse letterkunde ; 17e-18e eeuw']	[]	False	uu	6	3235
['afrikaanse volken', 'cultureel erfgoed', 'museologie']	['musea', 'afrika']	False	ul	4	5
['milieubeleid', 'levensstijlen', 'politieke filosofie']	['filosofie', 'ethiek']	False	wur	17	4
['psychopathologie', 'depressiviteit', 'lichttherapie']	['jaargetijden', 'lichttherapie']	False	rug	24	4
['numerieke wiskunde', 'materialenkennis', 'metaalkunde']	[]	False	tud	32	3235
['kalimantan', 'grasland', 'agroforestry']	['grasland', 'agroforestry']	False	wur	11	6
['microbiologie', 'gist', 'dna']	[]	False	rug	74	3235
['hormonen', 'mannen', 'ouderdom']	['endocrinologie', 'mannen']	False	eur	24	3
['chemische technologie', 'anorganische chemie', 'koolstofverbindingen']	[]	False	uu	27	3235
['vliegen (biologie)', 'ecologie', 'dierengenetica']	[]	False	uu	22	3235
['beleggen', 'onroerende zaken', 'risicoanalyse']	[]	False	tud	20	3235
['immunologie', 'darmziekten', 'pluimvee(houderij)']	['probiotica']	False	eur	74	2
['spectroscopie', 'enzymen', 'kristallografie']	['enzymen', 'hormonen']	False	rug	52	10
['embryologie', 'bloedvatenstelsel', 'zuurstof']	['vissen', 'biofysica', 'embryologie', 'genexpressie', 'zuurstof']	False	wur	16	14
['ethiopië', 'zaad (landbouw)', 'plantenveredeling']	['plantenveredeling', 'zaden']	False	wur	28	13
['immuuntherapie', 'kankerbehandeling', 'antigenen']	[]	False	rug	26	3235
['trombose', 'anticonceptie', 'geneesmiddelen ; bijwerkingen']	[]	False	ul	43	3235
['nanotechnologie', 'biomaterialen', 'dna']	[]	False	rug	73	3235
['seksualiteit ; jongeren', 'adolescentie', 'druggebruik']	[]	False	rug	6	3235
['evolutieleer', 'ethologie', 'ecologie']	['ethologie']	False	rug	21	1
['voedingsmiddelen', 'innovatie', 'consumentengedrag']	['voedingsmiddelen', 'consumentengedrag']	False	wur	21	4
['consumentenrecht', 'europees recht', 'internationaal handelsrecht']	['consumentenrecht', 'europees recht', 'mededingingsrecht', 'reclame']	False	rug	8	6
['organisatieleer', 'organisatiesociologie', 'computersimulatie']	['organisatiesociologie']	False	rug	58	2
['statistiek', 'vervoer', 'verkeersvraagstuk']	[]	False	eur	22	3235
['stress', 'proteïnen', 'bacteriën']	[]	False	rug	127	3235
['trillingsleer', 'mathematische natuurkunde', 'toegepaste wiskunde']	[]	False	tud	30	3235
['sterren', 'straling', 'astrofysica']	['sterren', 'astrofysica']	False	uu	17	5
['tribologie', 'vloeistoffen ; mechanica', 'metaalbewerking']	[]	False	tud	11	3235
['hart- en vaatziekten', 'embryologie', 'gynaecologie']	[]	False	eur	84	3235
['keel-, neus- en oorziekten', 'immunologie', 'allergie']	[]	False	eur	62	3235
['vergiftiging', 'nierdialyse', 'drinkwatervoorziening']	['drinkwater', 'aluminium']	False	ul	6	5
['psychopathologie', 'jeugdpsychiatrie', 'kinderpsychiatrie']	['psychopathologie', 'kinderen', 'psychiatrie', 'epidemiologie']	False	eur	14	56
['basisonderwijs', 'cognitieve psychologie', 'bewegingsonderwijs']	[]	False	rug	6	3235
['biotechnologie', 'milieutechniek', 'waterzuivering']	[]	False	tud	39	3235
['kindervoeding', 'zuid-afrika', 'voedingsleer']	['kinderen', 'babyvoeding', 'zuid-afrika']	False	wur	21	28
['psychiatrische behandelingsmethoden', 'schizofrenie', 'elektrotherapie']	[]	False	rug	7	3235
['orthopedagogiek', 'thuiszorg', 'gezinsbegeleiding']	['chronisch zieken']	False	rug	5	1
['rundvee', 'veevoeding', 'stofwisseling']	[]	False	wur	58	3235
['neurologie', 'genexpressie', 'celbiologie']	['genexpressie']	False	eur	98	17
['biomechanica', 'grafologie', 'rechtsinformatica']	[]	False	rug	7	3235
['genen', 'milieuverontreiniging', 'copd']	[]	False	rug	71	3235
['bloedtransfusie', 'gezondheidszorg ; buitenland', 'infectieziekten']	[]	False	rug	47	3235
['golftheorie (natuurkunde)', 'trillingsleer', 'differentiaalvergelijkingen']	[]	False	tud	23	3235
['biochemie', 'moleculen', 'dna']	[]	False	rug	80	3235
['gynaecologie', 'kankeronderzoek', 'geslachtshormonen']	[]	False	eur	18	3235
['agrarische sociologie', 'biodiversiteit', 'mexico (land)']	['natuurlijke hulpbronnen', 'biodiversiteit', 'natuurbescherming', 'landbouw']	False	wur	20	35
['gletsjers', 'satellietcommunicatie', 'klimaatveranderingen']	['ijsland']	False	uu	10	1
['gezondheidsrecht', 'gezondheidszorg ; buitenland', 'china']	[]	False	rug	13	3235
['gedragsstoornissen', 'opvoeding', 'kleuters']	[]	False	ul	5	3235
['computersimulatie', 'kustgebieden', 'geomorfologie']	[]	False	uu	24	3235
['vietnam', 'vitaminen (voeding)', 'voedingsleer']	['groenten', 'vietnam', 'fruit']	False	wur	23	15
['hersenbloeding', 'fysiotherapie', 'neurologie']	['fysiotherapie', 'neurologie']	False	rug	45	20
['sociale psychologie', 'levenskunst', 'ziekte van parkinson']	[]	False	rug	19	3235
['thee', 'plantenziekten', 'paddenstoelen']	['thee', 'kenia', 'biologische bestrijding']	False	wur	14	17
['kindervoeding', 'indonesië', 'voedingsleer']	['vrouwen', 'ijzer', 'voeding', 'babyvoeding', 'kinderen']	False	wur	23	24
['tomografie', 'hersenaandoeningen', 'stofwisseling']	['ziekte van parkinson', 'stofwisseling', 'neurologie']	False	rug	63	24
['ethiopië', 'biodiversiteit', 'landbouw']	['biodiversiteit', 'agroforestry']	False	wur	29	8
['katalyse', 'biochemie', 'enzymen']	['enzymen']	False	rug	65	7
['geneeskunde', 'dna', 'celbiologie']	[]	False	rug	94	3235
['ontwikkelingseconomie', 'hypotheken', 'sparen']	[]	False	rug	7	3235
['plantenfysiologie', 'plantengenetica', 'celbiologie']	['aardappelen', 'tabak', 'genexpressie', 'plantenveredeling']	False	wur	135	33
